Dataset,GT,Probability,P1,P2,Run
50,0,0.5832367,40,69,18
50,0,0.70082176,42,18,18
50,0,0.66049737,42,24,18
50,0,0.6652982,42,25,18
50,0,0.68778485,42,26,18
50,0,0.65271854,42,31,18
50,0,0.65069085,42,32,18
50,0,0.65509397,42,33,18
50,0,0.65574604,42,39,18
50,0,0.90850323,42,64,18
50,0,0.32340223,46,18,18
50,0,0.29766554,46,30,18
50,0,0.275409,46,32,18
50,0,0.27769777,46,39,18
50,0,0.29123875,50,18,18
50,0,0.25194666,50,31,18
50,0,0.3333012,54,9,18
50,0,0.31761876,54,17,18
50,0,0.2777077,60,18,18
50,0,0.3074034,62,9,18
50,0,0.25438732,63,39,18
50,0,0.28234586,64,42,18
50,0,0.37192157,69,9,18
50,0,0.45537174,69,40,18
50,0,0.30816588,71,9,18
50,0,0.31649515,74,18,18
50,0,0.31035146,74,26,18
50,0,0.276368,74,31,18
50,0,0.4398744,76,18,18
50,0,0.40009496,76,24,18
50,0,0.40953398,76,30,18
50,0,0.6762682,76,97,18
50,0,0.28878486,91,9,18
50,0,0.2824759,97,9,18
50,0,0.46806747,97,76,18
50,0,0.3403953,98,18,18
50,0,0.30661967,98,24,18
50,0,0.34061554,98,26,18
50,0,0.31084973,98,30,18
50,0,0.29868034,98,32,18
50,0,0.30286235,98,33,18
50,0,0.28242356,7,18,19
50,1,0.6702537,9,12,19
50,1,0.5067005,9,17,19
50,0,0.5482721,9,18,19
50,1,0.8073111,9,23,19
50,1,0.65665174,9,40,19
50,1,0.5623359,9,54,19
50,1,0.69007033,9,62,19
50,1,0.69464636,9,69,19
50,1,0.74452204,9,71,19
50,1,0.76509887,9,91,19
50,1,0.775458,9,97,19
50,0,0.339823,12,9,19
50,0,0.29681045,12,17,19
50,0,0.40589425,17,9,19
50,0,0.5199829,17,12,19
50,0,0.38900283,17,18,19
50,0,0.40639803,17,54,19
50,1,0.9095539,18,7,19
50,0,0.7257264,18,9,19
50,0,0.67785263,18,17,19
50,1,0.88579446,18,20,19
50,1,0.8810292,18,22,19
50,1,0.69029605,18,24,19
50,1,0.6633081,18,25,19
50,1,0.71348596,18,26,19
50,1,0.7099736,18,30,19
50,1,0.68280995,18,31,19
50,1,0.6657561,18,32,19
50,1,0.67437494,18,33,19
50,1,0.6665088,18,39,19
50,1,0.7070007,18,42,19
50,1,0.61957794,18,46,19
50,1,0.84301955,18,50,19
50,1,0.85487443,18,60,19
50,1,0.7012903,18,74,19
50,1,0.8528992,18,76,19
50,1,0.7115725,18,98,19
50,0,0.2573859,20,18,19
50,0,0.28192616,22,18,19
50,0,0.3105387,23,9,19
50,0,0.32172388,24,18,19
50,0,0.27195925,24,25,19
50,0,0.3275932,24,26,19
50,0,0.32682076,24,30,19
50,0,0.28866944,24,31,19
50,0,0.28550464,24,33,19
50,0,0.31879264,24,42,19
50,0,0.5330526,24,76,19
50,0,0.32157207,24,98,19
50,0,0.31501976,25,18,19
50,0,0.28958908,25,24,19
50,0,0.3185046,25,26,19
50,0,0.31924367,25,30,19
50,0,0.2751412,25,33,19
50,0,0.3100105,25,42,19
50,0,0.32689157,26,18,19
50,0,0.3144635,26,24,19
50,0,0.29224718,26,25,19
50,0,0.33845782,26,30,19
50,0,0.30252028,26,31,19
50,0,0.29113972,26,32,19
50,0,0.2975067,26,33,19
50,0,0.3263549,26,42,19
50,0,0.3218915,26,74,19
50,0,0.33246917,26,98,19
50,0,0.3621449,30,18,19
50,0,0.34634447,30,24,19
50,0,0.31436327,30,25,19
50,0,0.36703292,30,26,19
50,0,0.33419663,30,31,19
50,0,0.32945028,30,33,19
50,0,0.27952945,30,46,19
50,0,0.57572937,30,76,19
50,0,0.37325954,30,98,19
50,0,0.33050734,31,18,19
50,0,0.31244722,31,24,19
50,0,0.3389711,31,26,19
50,0,0.32931632,31,30,19
50,0,0.29895484,31,33,19
50,0,0.28898698,31,39,19
50,0,0.3312816,31,42,19
50,0,0.51854944,31,50,19
50,0,0.32589635,31,74,19
50,0,0.30387875,32,18,19
50,0,0.30805692,32,26,19
50,0,0.2692723,32,33,19
50,0,0.3053112,32,42,19
50,0,0.22184788,32,46,19
50,0,0.30272642,32,98,19
50,0,0.32870248,33,18,19
50,0,0.3040008,33,24,19
50,0,0.27912143,33,25,19
50,0,0.33159643,33,26,19
50,0,0.32513535,33,30,19
50,0,0.2966339,33,31,19
50,0,0.28219482,33,32,19
50,0,0.2851652,33,39,19
50,0,0.32055858,33,42,19
50,0,0.3211006,33,98,19
50,0,0.73041487,39,18,19
50,0,0.70075774,39,31,19
50,0,0.6964615,39,33,19
50,0,0.7246754,39,42,19
50,0,0.64170694,39,46,19
50,0,0.95416445,39,63,19
50,0,0.45031866,40,9,19
50,0,0.5969777,40,69,19
50,0,0.712721,42,18,19
50,0,0.68729144,42,24,19
50,0,0.6623912,42,25,19
50,0,0.7158627,42,26,19
50,0,0.6777585,42,31,19
50,0,0.6623561,42,32,19
50,0,0.6740857,42,33,19
50,0,0.66874504,42,39,19
50,0,0.92475235,42,64,19
50,0,0.3185905,46,18,19
50,0,0.32359663,46,30,19
50,0,0.27797344,46,32,19
50,0,0.2767441,46,39,19
50,0,0.28301293,50,18,19
50,0,0.2550134,50,31,19
50,0,0.33845928,54,9,19
50,0,0.29230672,54,17,19
50,0,0.28067484,60,18,19
50,0,0.33563122,62,9,19
50,0,0.25219426,63,39,19
50,0,0.29816985,64,42,19
50,0,0.3819805,69,9,19
50,0,0.4757822,69,40,19
50,0,0.3112374,71,9,19
50,0,0.29780695,74,18,19
50,0,0.3011483,74,26,19
50,0,0.26724508,74,31,19
50,0,0.43986505,76,18,19
50,0,0.4209856,76,24,19
50,0,0.44892988,76,30,19
50,0,0.69291896,76,97,19
50,0,0.29106426,91,9,19
50,0,0.29898018,97,9,19
50,0,0.48576978,97,76,19
50,0,0.3244714,98,18,19
50,0,0.3053239,98,24,19
50,0,0.33067024,98,26,19
50,0,0.32759586,98,30,19
50,0,0.27836898,98,32,19
50,0,0.28777167,98,33,19
50,0,0.31459504,7,18,20
50,1,0.6367077,9,12,20
50,1,0.4863209,9,17,20
50,0,0.54844004,9,18,20
50,1,0.77129817,9,23,20
50,1,0.62113786,9,40,20
50,1,0.54146135,9,54,20
50,1,0.66433346,9,62,20
50,1,0.6537796,9,69,20
50,1,0.70763874,9,71,20
50,1,0.75334203,9,91,20
50,1,0.751369,9,97,20
50,0,0.33870324,12,9,20
50,0,0.3000206,12,17,20
50,0,0.3803851,17,9,20
50,0,0.4876269,17,12,20
50,0,0.40340814,17,18,20
50,0,0.38952264,17,54,20
50,1,0.92234397,18,7,20
50,0,0.733827,18,9,20
50,0,0.6967419,18,17,20
50,1,0.8922584,18,20,20
50,1,0.8842316,18,22,20
50,1,0.7011288,18,24,20
50,1,0.6838669,18,25,20
50,1,0.7188851,18,26,20
50,1,0.7221695,18,30,20
50,1,0.7138449,18,31,20
50,1,0.68883616,18,32,20
50,1,0.67662495,18,33,20
50,1,0.68450874,18,39,20
50,1,0.7117565,18,42,20
50,1,0.6235192,18,46,20
50,1,0.84770715,18,50,20
50,1,0.8448509,18,60,20
50,1,0.7110955,18,74,20
50,1,0.85661834,18,76,20
50,1,0.7139391,18,98,20
50,0,0.2854203,20,18,20
50,0,0.2924686,22,18,20
50,0,0.29837924,23,9,20
50,0,0.3406109,24,18,20
50,0,0.27054018,24,25,20
50,0,0.29846624,24,26,20
50,0,0.3159,24,30,20
50,0,0.29082924,24,31,20
50,0,0.26692382,24,33,20
50,0,0.30731452,24,42,20
50,0,0.5116412,24,76,20
50,0,0.30334592,24,98,20
50,0,0.3647117,25,18,20
50,0,0.3184255,25,24,20
50,0,0.32871085,25,26,20
50,0,0.33872852,25,30,20
50,0,0.2869693,25,33,20
50,0,0.32321197,25,42,20
50,0,0.36035126,26,18,20
50,0,0.30779427,26,24,20
50,0,0.2918978,26,25,20
50,0,0.33022794,26,30,20
50,0,0.31640422,26,31,20
50,0,0.2997249,26,32,20
50,0,0.28558883,26,33,20
50,0,0.31839672,26,42,20
50,0,0.32020468,26,74,20
50,0,0.32552272,26,98,20
50,0,0.406205,30,18,20
50,0,0.3510059,30,24,20
50,0,0.33421594,30,25,20
50,0,0.37528437,30,26,20
50,0,0.37009794,30,31,20
50,0,0.33212897,30,33,20
50,0,0.28433985,30,46,20
50,0,0.5864163,30,76,20
50,0,0.37650695,30,98,20
50,0,0.37229112,31,18,20
50,0,0.32282373,31,24,20
50,0,0.33461967,31,26,20
50,0,0.34451073,31,30,20
50,0,0.29852623,31,33,20
50,0,0.30811715,31,39,20
50,0,0.32924968,31,42,20
50,0,0.5311709,31,50,20
50,0,0.33544567,31,74,20
50,0,0.32298332,32,18,20
50,0,0.29045653,32,26,20
50,0,0.25395048,32,33,20
50,0,0.29260227,32,42,20
50,0,0.21408918,32,46,20
50,0,0.29360196,32,98,20
50,0,0.36235774,33,18,20
50,0,0.30539694,33,24,20
50,0,0.2971886,33,25,20
50,0,0.3282421,33,26,20
50,0,0.33413252,33,30,20
50,0,0.3199489,33,31,20
50,0,0.30209315,33,32,20
50,0,0.29672626,33,39,20
50,0,0.32460016,33,42,20
50,0,0.33263296,33,98,20
50,0,0.7637848,39,18,20
50,0,0.7269865,39,31,20
50,0,0.6967056,39,33,20
50,0,0.72856086,39,42,20
50,0,0.647047,39,46,20
50,0,0.9588331,39,63,20
50,0,0.43708146,40,9,20
50,0,0.5590861,40,69,20
50,0,0.7437184,42,18,20
50,0,0.6969604,42,24,20
50,0,0.6835909,42,25,20
50,0,0.711575,42,26,20
50,0,0.7038845,42,31,20
50,0,0.68847305,42,32,20
50,0,0.671401,42,33,20
50,0,0.68127793,42,39,20
50,0,0.92820823,42,64,20
50,0,0.3455152,46,18,20
50,0,0.32638043,46,30,20
50,0,0.29007658,46,32,20
50,0,0.28493756,46,39,20
50,0,0.33063102,50,18,20
50,0,0.29606658,50,31,20
50,0,0.3285182,54,9,20
50,0,0.2868639,54,17,20
50,0,0.30639482,60,18,20
50,0,0.3181539,62,9,20
50,0,0.25244486,63,39,20
50,0,0.28479528,64,42,20
50,0,0.3809894,69,9,20
50,0,0.46907735,69,40,20
50,0,0.28923702,71,9,20
50,0,0.3304465,74,18,20
50,0,0.29491472,74,26,20
50,0,0.28854614,74,31,20
50,0,0.46894106,76,18,20
50,0,0.40704888,76,24,20
50,0,0.43951207,76,30,20
50,0,0.68869865,76,97,20
50,0,0.30031988,91,9,20
50,0,0.29343057,97,9,20
50,0,0.47648036,97,76,20
50,0,0.33664605,98,18,20
50,0,0.28915745,98,24,20
50,0,0.30863824,98,26,20
50,0,0.3141881,98,30,20
50,0,0.28331047,98,32,20
50,0,0.2648397,98,33,20
50,0,0.27341974,7,18,21
50,1,0.6508222,9,12,21
50,1,0.4963825,9,17,21
50,0,0.5258509,9,18,21
50,1,0.7786714,9,23,21
50,1,0.63203514,9,40,21
50,1,0.54346097,9,54,21
50,1,0.6389048,9,62,21
50,1,0.6583005,9,69,21
50,1,0.7054342,9,71,21
50,1,0.76108134,9,91,21
50,1,0.7513439,9,97,21
50,0,0.33242872,12,9,21
50,0,0.29179427,12,17,21
50,0,0.4031369,17,9,21
50,0,0.5218078,17,12,21
50,0,0.40235877,17,18,21
50,0,0.41766152,17,54,21
50,1,0.93114656,18,7,21
50,0,0.7408293,18,9,21
50,0,0.7198414,18,17,21
50,1,0.8948174,18,20,21
50,1,0.8871622,18,22,21
50,1,0.7111752,18,24,21
50,1,0.7017325,18,25,21
50,1,0.7324864,18,26,21
50,1,0.742383,18,30,21
50,1,0.71396345,18,31,21
50,1,0.69151413,18,32,21
50,1,0.69450647,18,33,21
50,1,0.6847495,18,39,21
50,1,0.7216566,18,42,21
50,1,0.6635322,18,46,21
50,1,0.83580166,18,50,21
50,1,0.85708976,18,60,21
50,1,0.7214762,18,74,21
50,1,0.85492766,18,76,21
50,1,0.7180529,18,98,21
50,0,0.28313354,20,18,21
50,0,0.2993129,22,18,21
50,0,0.29054618,23,9,21
50,0,0.34299463,24,18,21
50,0,0.2893102,24,25,21
50,0,0.32728255,24,26,21
50,0,0.33817294,24,30,21
50,0,0.30305994,24,31,21
50,0,0.28147933,24,33,21
50,0,0.3183207,24,42,21
50,0,0.51059896,24,76,21
50,0,0.31280848,24,98,21
50,0,0.33892852,25,18,21
50,0,0.29600447,25,24,21
50,0,0.33009887,25,26,21
50,0,0.34098142,25,30,21
50,0,0.2793691,25,33,21
50,0,0.31352165,25,42,21
50,0,0.3323278,26,18,21
50,0,0.29595968,26,24,21
50,0,0.28339353,26,25,21
50,0,0.32866398,26,30,21
50,0,0.3015172,26,31,21
50,0,0.27637428,26,32,21
50,0,0.27119654,26,33,21
50,0,0.30543554,26,42,21
50,0,0.3094498,26,74,21
50,0,0.3088235,26,98,21
50,0,0.36153343,30,18,21
50,0,0.32736412,30,24,21
50,0,0.3084222,30,25,21
50,0,0.35018855,30,26,21
50,0,0.3296977,30,31,21
50,0,0.30695078,30,33,21
50,0,0.27308097,30,46,21
50,0,0.53155303,30,76,21
50,0,0.3364529,30,98,21
50,0,0.33135042,31,18,21
50,0,0.29717427,31,24,21
50,0,0.32122552,31,26,21
50,0,0.32852656,31,30,21
50,0,0.27715948,31,33,21
50,0,0.26958367,31,39,21
50,0,0.3069537,31,42,21
50,0,0.47184813,31,50,21
50,0,0.31002668,31,74,21
50,0,0.30769235,32,18,21
50,0,0.30266225,32,26,21
50,0,0.25797084,32,33,21
50,0,0.28712574,32,42,21
50,0,0.23470439,32,46,21
50,0,0.28534496,32,98,21
50,0,0.34420606,33,18,21
50,0,0.3021451,33,24,21
50,0,0.29646283,33,25,21
50,0,0.3229408,33,26,21
50,0,0.33854365,33,30,21
50,0,0.30649394,33,31,21
50,0,0.28455284,33,32,21
50,0,0.27928713,33,39,21
50,0,0.31877735,33,42,21
50,0,0.31553218,33,98,21
50,0,0.74414325,39,18,21
50,0,0.7165954,39,31,21
50,0,0.6912001,39,33,21
50,0,0.7216458,39,42,21
50,0,0.6643931,39,46,21
50,0,0.9593286,39,63,21
50,0,0.42881143,40,9,21
50,0,0.56694794,40,69,21
50,0,0.7297916,42,18,21
50,0,0.6987852,42,24,21
50,0,0.6902723,42,25,21
50,0,0.7220869,42,26,21
50,0,0.70067865,42,31,21
50,0,0.6778798,42,32,21
50,0,0.6762845,42,33,21
50,0,0.6730463,42,39,21
50,0,0.93510586,42,64,21
50,0,0.323839,46,18,21
50,0,0.32526463,46,30,21
50,0,0.26989615,46,32,21
50,0,0.26640922,46,39,21
50,0,0.30271474,50,18,21
50,0,0.26792374,50,31,21
50,0,0.327804,54,9,21
50,0,0.29620293,54,17,21
50,0,0.27185237,60,18,21
50,0,0.3209472,62,9,21
50,0,0.23967053,63,39,21
50,0,0.26961353,64,42,21
50,0,0.37890318,69,9,21
50,0,0.4865418,69,40,21
50,0,0.29891437,71,9,21
50,0,0.31606433,74,18,21
50,0,0.30343568,74,26,21
50,0,0.2836299,74,31,21
50,0,0.43762308,76,18,21
50,0,0.39713234,76,24,21
50,0,0.43933368,76,30,21
50,0,0.6778897,76,97,21
50,0,0.2855202,91,9,21
50,0,0.26697156,97,9,21
50,0,0.4255849,97,76,21
50,0,0.33607733,98,18,21
50,0,0.30029398,98,24,21
50,0,0.324798,98,26,21
50,0,0.33902997,98,30,21
50,0,0.27961615,98,32,21
50,0,0.27831775,98,33,21
50,0,0.27598453,7,18,22
50,1,0.64558,9,12,22
50,1,0.4793038,9,17,22
50,0,0.5376496,9,18,22
50,1,0.7904343,9,23,22
50,1,0.6310458,9,40,22
50,1,0.5307332,9,54,22
50,1,0.6642953,9,62,22
50,1,0.6406134,9,69,22
50,1,0.7211869,9,71,22
50,1,0.77973306,9,91,22
50,1,0.754671,9,97,22
50,0,0.33901346,12,9,22
50,0,0.27614525,12,17,22
50,0,0.42507684,17,9,22
50,0,0.512178,17,12,22
50,0,0.3928611,17,18,22
50,0,0.39260057,17,54,22
50,1,0.93346506,18,7,22
50,0,0.7671177,18,9,22
50,0,0.70346516,18,17,22
50,1,0.8855708,18,20,22
50,1,0.87250733,18,22,22
50,1,0.7294073,18,24,22
50,1,0.70715815,18,25,22
50,1,0.7361889,18,26,22
50,1,0.7427145,18,30,22
50,1,0.68980265,18,31,22
50,1,0.68798435,18,32,22
50,1,0.7046327,18,33,22
50,1,0.6868079,18,39,22
50,1,0.7316699,18,42,22
50,1,0.6635811,18,46,22
50,1,0.83695716,18,50,22
50,1,0.84907717,18,60,22
50,1,0.7304707,18,74,22
50,1,0.85723484,18,76,22
50,1,0.7357247,18,98,22
50,0,0.28097484,20,18,22
50,0,0.29526165,22,18,22
50,0,0.3226389,23,9,22
50,0,0.33972058,24,18,22
50,0,0.29931688,24,25,22
50,0,0.3276894,24,26,22
50,0,0.3329053,24,30,22
50,0,0.27709728,24,31,22
50,0,0.29629645,24,33,22
50,0,0.32415035,24,42,22
50,0,0.51579595,24,76,22
50,0,0.33053648,24,98,22
50,0,0.3368414,25,18,22
50,0,0.3217082,25,24,22
50,0,0.3266185,25,26,22
50,0,0.33961868,25,30,22
50,0,0.2968328,25,33,22
50,0,0.31744346,25,42,22
50,0,0.3189965,26,18,22
50,0,0.30829546,26,24,22
50,0,0.28369343,26,25,22
50,0,0.31801865,26,30,22
50,0,0.26659325,26,31,22
50,0,0.25957245,26,32,22
50,0,0.28429788,26,33,22
50,0,0.2984168,26,42,22
50,0,0.3081123,26,74,22
50,0,0.31553003,26,98,22
50,0,0.3683987,30,18,22
50,0,0.3552714,30,24,22
50,0,0.33306244,30,25,22
50,0,0.35703933,30,26,22
50,0,0.307052,30,31,22
50,0,0.32604077,30,33,22
50,0,0.28229097,30,46,22
50,0,0.5433492,30,76,22
50,0,0.35718238,30,98,22
50,0,0.35050255,31,18,22
50,0,0.33621916,31,24,22
50,0,0.34010634,31,26,22
50,0,0.34978172,31,30,22
50,0,0.30856612,31,33,22
50,0,0.29134485,31,39,22
50,0,0.33303022,31,42,22
50,0,0.4836081,31,50,22
50,0,0.33326384,31,74,22
50,0,0.32056788,32,18,22
50,0,0.30715236,32,26,22
50,0,0.2805539,32,33,22
50,0,0.30263868,32,42,22
50,0,0.2436061,32,46,22
50,0,0.31110772,32,98,22
50,0,0.34116152,33,18,22
50,0,0.330629,33,24,22
50,0,0.30548272,33,25,22
50,0,0.332673,33,26,22
50,0,0.3422999,33,30,22
50,0,0.2902029,33,31,22
50,0,0.28429133,33,32,22
50,0,0.28379363,33,39,22
50,0,0.3252222,33,42,22
50,0,0.3354031,33,98,22
50,0,0.76285475,39,18,22
50,0,0.70748943,39,31,22
50,0,0.7253551,39,33,22
50,0,0.7464458,39,42,22
50,0,0.6801076,39,46,22
50,0,0.96686864,39,63,22
50,0,0.4240409,40,9,22
50,0,0.51156056,40,69,22
50,0,0.74066406,42,18,22
50,0,0.72668207,42,24,22
50,0,0.7066372,42,25,22
50,0,0.73479915,42,26,22
50,0,0.6875309,42,31,22
50,0,0.68353254,42,32,22
50,0,0.69820917,42,33,22
50,0,0.6830698,42,39,22
50,0,0.94316804,42,64,22
50,0,0.33195,46,18,22
50,0,0.33023196,46,30,22
50,0,0.27422816,46,32,22
50,0,0.27694765,46,39,22
50,0,0.3134607,50,18,22
50,0,0.26157296,50,31,22
50,0,0.34592193,54,9,22
50,0,0.2809342,54,17,22
50,0,0.28151825,60,18,22
50,0,0.35639542,62,9,22
50,0,0.2458312,63,39,22
50,0,0.280825,64,42,22
50,0,0.3998457,69,9,22
50,0,0.4695126,69,40,22
50,0,0.33327046,71,9,22
50,0,0.3320906,74,18,22
50,0,0.32437342,74,26,22
50,0,0.2777606,74,31,22
50,0,0.42968306,76,18,22
50,0,0.41556048,76,24,22
50,0,0.42829156,76,30,22
50,0,0.68100536,76,97,22
50,0,0.31863895,91,9,22
50,0,0.2996141,97,9,22
50,0,0.4424192,97,76,22
50,0,0.34823883,98,18,22
50,0,0.3328354,98,24,22
50,0,0.33518693,98,26,22
50,0,0.3449848,98,30,22
50,0,0.2842855,98,32,22
50,0,0.30039403,98,33,22
50,0,0.29510203,7,18,23
50,1,0.6561821,9,12,23
50,1,0.46356723,9,17,23
50,0,0.5293691,9,18,23
50,1,0.7812156,9,23,23
50,1,0.6355876,9,40,23
50,1,0.5439261,9,54,23
50,1,0.639303,9,62,23
50,1,0.60280806,9,69,23
50,1,0.69262224,9,71,23
50,1,0.7780092,9,91,23
50,1,0.74715525,9,97,23
50,0,0.3090061,12,9,23
50,0,0.26665112,12,17,23
50,0,0.4164011,17,9,23
50,0,0.55590385,17,12,23
50,0,0.42211387,17,18,23
50,0,0.43714395,17,54,23
50,1,0.93247324,18,7,23
50,0,0.7325359,18,9,23
50,0,0.6847185,18,17,23
50,1,0.87659943,18,20,23
50,1,0.8677876,18,22,23
50,1,0.73210657,18,24,23
50,1,0.68947804,18,25,23
50,1,0.72021884,18,26,23
50,1,0.7269679,18,30,23
50,1,0.68615,18,31,23
50,1,0.67528737,18,32,23
50,1,0.68776935,18,33,23
50,1,0.6703587,18,39,23
50,1,0.72158176,18,42,23
50,1,0.6409768,18,46,23
50,1,0.8180681,18,50,23
50,1,0.83244026,18,60,23
50,1,0.72358507,18,74,23
50,1,0.85237,18,76,23
50,1,0.72152406,18,98,23
50,0,0.31382242,20,18,23
50,0,0.293311,22,18,23
50,0,0.2987468,23,9,23
50,0,0.34868637,24,18,23
50,0,0.29197422,24,25,23
50,0,0.32410204,24,26,23
50,0,0.33525968,24,30,23
50,0,0.29494226,24,31,23
50,0,0.29933253,24,33,23
50,0,0.3344132,24,42,23
50,0,0.52725965,24,76,23
50,0,0.3335135,24,98,23
50,0,0.31485364,25,18,23
50,0,0.3063285,25,24,23
50,0,0.29963747,25,26,23
50,0,0.30493063,25,30,23
50,0,0.26989505,25,33,23
50,0,0.29785943,25,42,23
50,0,0.33626515,26,18,23
50,0,0.3210056,26,24,23
50,0,0.28561935,26,25,23
50,0,0.31960216,26,30,23
50,0,0.28014016,26,31,23
50,0,0.2746101,26,32,23
50,0,0.28353897,26,33,23
50,0,0.31759152,26,42,23
50,0,0.31868547,26,74,23
50,0,0.3249407,26,98,23
50,0,0.392997,30,18,23
50,0,0.37658173,30,24,23
50,0,0.33313277,30,25,23
50,0,0.36625984,30,26,23
50,0,0.32727227,30,31,23
50,0,0.34007716,30,33,23
50,0,0.2865104,30,46,23
50,0,0.56850284,30,76,23
50,0,0.373779,30,98,23
50,0,0.34841207,31,18,23
50,0,0.33365732,31,24,23
50,0,0.32367182,31,26,23
50,0,0.33186814,31,30,23
50,0,0.30249152,31,33,23
50,0,0.27997258,31,39,23
50,0,0.33051306,31,42,23
50,0,0.46068037,31,50,23
50,0,0.3278353,31,74,23
50,0,0.32236937,32,18,23
50,0,0.299989,32,26,23
50,0,0.27262133,32,33,23
50,0,0.30569196,32,42,23
50,0,0.2296376,32,46,23
50,0,0.3058858,32,98,23
50,0,0.32789227,33,18,23
50,0,0.31503382,33,24,23
50,0,0.27622733,33,25,23
50,0,0.3080829,33,26,23
50,0,0.31495205,33,30,23
50,0,0.26944086,33,31,23
50,0,0.2595016,33,32,23
50,0,0.2552148,33,39,23
50,0,0.3099464,33,42,23
50,0,0.30248988,33,98,23
50,0,0.77652395,39,18,23
50,0,0.7292427,39,31,23
50,0,0.7314919,39,33,23
50,0,0.76322824,39,42,23
50,0,0.6863746,39,46,23
50,0,0.969016,39,63,23
50,0,0.37689817,40,9,23
50,0,0.46994057,40,69,23
50,0,0.7498447,42,18,23
50,0,0.7352378,42,24,23
50,0,0.6977584,42,25,23
50,0,0.7335722,42,26,23
50,0,0.6955398,42,31,23
50,0,0.69117796,42,32,23
50,0,0.6979186,42,33,23
50,0,0.6845526,42,39,23
50,0,0.94337624,42,64,23
50,0,0.3353403,46,18,23
50,0,0.31649995,46,30,23
50,0,0.27337128,46,32,23
50,0,0.26989532,46,39,23
50,0,0.32135752,50,18,23
50,0,0.27374297,50,31,23
50,0,0.3248064,54,9,23
50,0,0.27884993,54,17,23
50,0,0.29639596,60,18,23
50,0,0.31569335,62,9,23
50,0,0.24861512,63,39,23
50,0,0.3038168,64,42,23
50,0,0.3907686,69,9,23
50,0,0.5093676,69,40,23
50,0,0.31086734,71,9,23
50,0,0.34926602,74,18,23
50,0,0.3218302,74,26,23
50,0,0.29248953,74,31,23
50,0,0.42649364,76,18,23
50,0,0.41935757,76,24,23
50,0,0.41470683,76,30,23
50,0,0.66739815,76,97,23
50,0,0.2998603,91,9,23
50,0,0.27309063,97,9,23
50,0,0.44329795,97,76,23
50,0,0.33426616,98,18,23
50,0,0.32430264,98,24,23
50,0,0.3167739,98,26,23
50,0,0.31808487,98,30,23
50,0,0.27330378,98,32,23
50,0,0.283154,98,33,23
50,0,0.2700559,7,18,24
50,1,0.69518733,9,12,24
50,1,0.48111928,9,17,24
50,0,0.5530585,9,18,24
50,1,0.8018705,9,23,24
50,1,0.6564316,9,40,24
50,1,0.5464198,9,54,24
50,1,0.666666,9,62,24
50,1,0.64119,9,69,24
50,1,0.6856777,9,71,24
50,1,0.803422,9,91,24
50,1,0.7650611,9,97,24
50,0,0.32537815,12,9,24
50,0,0.28039503,12,17,24
50,0,0.4244206,17,9,24
50,0,0.5935933,17,12,24
50,0,0.4536066,17,18,24
50,0,0.4380432,17,54,24
50,1,0.9361828,18,7,24
50,0,0.7328276,18,9,24
50,0,0.6859342,18,17,24
50,1,0.8783159,18,20,24
50,1,0.8638682,18,22,24
50,1,0.70384544,18,24,24
50,1,0.69399846,18,25,24
50,1,0.7036712,18,26,24
50,1,0.7220321,18,30,24
50,1,0.69309604,18,31,24
50,1,0.6654524,18,32,24
50,1,0.68506926,18,33,24
50,1,0.68209916,18,39,24
50,1,0.7239843,18,42,24
50,1,0.6261841,18,46,24
50,1,0.80779725,18,50,24
50,1,0.83312684,18,60,24
50,1,0.7163757,18,74,24
50,1,0.8547838,18,76,24
50,1,0.7359794,18,98,24
50,0,0.30923927,20,18,24
50,0,0.3076702,22,18,24
50,0,0.30422238,23,9,24
50,0,0.36629918,24,18,24
50,0,0.31315365,24,25,24
50,0,0.3240813,24,26,24
50,0,0.331014,24,30,24
50,0,0.3099417,24,31,24
50,0,0.29652423,24,33,24
50,0,0.3466583,24,42,24
50,0,0.53365535,24,76,24
50,0,0.35571578,24,98,24
50,0,0.33454522,25,18,24
50,0,0.2840493,25,24,24
50,0,0.29105595,25,26,24
50,0,0.30492294,25,30,24
50,0,0.26713082,25,33,24
50,0,0.30964002,25,42,24
50,0,0.35409915,26,18,24
50,0,0.30735582,26,24,24
50,0,0.29207686,26,25,24
50,0,0.32513034,26,30,24
50,0,0.29619247,26,31,24
50,0,0.27265984,26,32,24
50,0,0.28611103,26,33,24
50,0,0.32889718,26,42,24
50,0,0.31413692,26,74,24
50,0,0.33782008,26,98,24
50,0,0.38962442,30,18,24
50,0,0.34925106,30,24,24
50,0,0.3278452,30,25,24
50,0,0.3485344,30,26,24
50,0,0.33393702,30,31,24
50,0,0.322888,30,33,24
50,0,0.2735396,30,46,24
50,0,0.56655824,30,76,24
50,0,0.38146734,30,98,24
50,0,0.3222107,31,18,24
50,0,0.2854261,31,24,24
50,0,0.2851036,31,26,24
50,0,0.30179888,31,30,24
50,0,0.26289147,31,33,24
50,0,0.26484203,31,39,24
50,0,0.30617198,31,42,24
50,0,0.4171022,31,50,24
50,0,0.2952714,31,74,24
50,0,0.35526276,32,18,24
50,0,0.31183308,32,26,24
50,0,0.2881248,32,33,24
50,0,0.3338288,32,42,24
50,0,0.24139294,32,46,24
50,0,0.34289572,32,98,24
50,0,0.32292026,33,18,24
50,0,0.27826414,33,24,24
50,0,0.2702469,33,25,24
50,0,0.2803953,33,26,24
50,0,0.289697,33,30,24
