,Source,Explainer,Probability,P1,P2,Run
19157,Wisconsin,Beta,0.5521635,98,11,38
19158,Wisconsin,Beta,0.55620176,98,47,38
19159,Wisconsin,Beta,0.5250492,98,193,38
19160,Wisconsin,Beta,0.5385759,98,126,38
19161,Wisconsin,Beta,0.5192225,98,37,38
19162,Wisconsin,Beta,0.52527016,98,40,38
19163,Wisconsin,Beta,0.5374523,98,99,38
19164,Wisconsin,Beta,0.514487,98,130,38
19165,Wisconsin,Beta,0.47395933,98,18,38
19166,Wisconsin,Beta,0.60035205,98,155,38
19167,Wisconsin,Beta,0.507408,98,35,38
19168,Wisconsin,Beta,0.47568926,98,203,38
19169,Wisconsin,Beta,0.56778204,98,134,38
19170,Wisconsin,Beta,0.59537834,98,56,38
19171,Wisconsin,Beta,0.5509066,98,69,38
19172,Wisconsin,Beta,0.57025945,98,23,38
19173,Wisconsin,Beta,0.5873552,98,167,38
19174,Wisconsin,Beta,0.5491214,98,202,38
19175,Wisconsin,Beta,0.57371944,98,105,38
19176,Wisconsin,Beta,0.53950435,98,183,38
19177,Wisconsin,Beta,0.46299008,98,44,38
19178,Wisconsin,Beta,0.5603732,98,77,38
19179,Wisconsin,Beta,0.59406173,98,13,38
19180,Wisconsin,Beta,0.53115886,98,58,38
19181,Wisconsin,Beta,0.5681579,98,218,38
19182,Wisconsin,Beta,0.5596479,64,57,38
19183,Wisconsin,Beta,0.5812831,64,234,38
19184,Wisconsin,Beta,0.60491174,64,12,38
19185,Wisconsin,Beta,0.512163,212,75,38
19186,Wisconsin,Beta,0.62878394,231,185,38
19187,Wisconsin,Beta,0.55144435,231,143,38
19188,Wisconsin,Beta,0.529902,231,75,38
19189,Wisconsin,Beta,0.45054835,198,231,38
19190,Wisconsin,Beta,0.5618056,198,147,38
19191,Wisconsin,Beta,0.5828564,186,147,38
19192,Wisconsin,Beta,0.57661283,186,67,38
19193,Wisconsin,Beta,0.5561067,186,131,38
19194,Wisconsin,Beta,0.6200683,186,160,38
19195,Wisconsin,Beta,0.55373377,186,238,38
19196,Wisconsin,Beta,0.5360011,186,15,38
19197,Wisconsin,Beta,0.58127606,244,138,38
19198,Wisconsin,Beta,0.576059,244,187,38
19199,Wisconsin,Beta,0.51879066,147,198,38
19200,Wisconsin,Beta,0.5907246,147,67,38
19201,Wisconsin,Beta,0.6310718,147,160,38
19202,Wisconsin,Beta,0.5644317,147,238,38
19203,Wisconsin,Beta,0.78809786,147,151,38
19204,Wisconsin,Beta,0.6732742,147,184,38
19205,Wisconsin,Beta,0.49664834,86,204,38
19206,Wisconsin,Beta,0.5562626,86,52,38
19207,Wisconsin,Beta,0.41685733,103,29,38
19208,Wisconsin,Beta,0.38887045,103,41,38
19209,Wisconsin,Beta,0.46155566,103,51,38
19210,Wisconsin,Beta,0.62513983,163,93,38
19211,Wisconsin,Beta,0.4788121,175,36,38
19212,Wisconsin,Beta,0.5278967,188,128,38
19213,Wisconsin,Beta,0.50302976,188,178,38
19214,Wisconsin,Beta,0.5282505,188,173,38
19215,Wisconsin,Beta,0.59621584,128,188,38
19216,Wisconsin,Beta,0.52520806,128,207,38
19217,Wisconsin,Beta,0.55200464,128,178,38
19218,Wisconsin,Beta,0.5793619,128,173,38
19219,Wisconsin,Beta,0.64331865,207,208,38
19220,Wisconsin,Beta,0.4909378,207,178,38
19221,Wisconsin,Beta,0.5191819,207,173,38
19222,Wisconsin,Beta,0.50097525,208,178,38
19223,Wisconsin,Beta,0.52651966,208,173,38
19224,Wisconsin,Beta,0.50373,190,204,38
19225,Wisconsin,Beta,0.56416386,190,52,38
19226,Wisconsin,Beta,0.6448012,176,53,38
19227,Wisconsin,Beta,0.6431474,102,85,38
19228,Wisconsin,Beta,0.55392617,102,31,38
19229,Wisconsin,Beta,0.49978897,48,221,38
19230,Wisconsin,Beta,0.6099425,48,211,38
19231,Wisconsin,Beta,0.5671767,114,204,38
19232,Wisconsin,Beta,0.6227073,114,52,38
19233,Wisconsin,Beta,0.50714064,170,243,38
19234,Wisconsin,Beta,0.51523906,170,6,38
19235,Wisconsin,Beta,0.45991397,170,54,38
19236,Wisconsin,Beta,0.46174297,170,35,38
19237,Wisconsin,Beta,0.53099465,243,170,38
19238,Wisconsin,Beta,0.598772,6,170,38
19239,Wisconsin,Beta,0.59033334,57,204,38
19240,Wisconsin,Beta,0.64794093,57,52,38
19241,Wisconsin,Beta,0.48511708,211,97,38
19242,Wisconsin,Beta,0.5032465,211,115,38
19243,Wisconsin,Beta,0.42007217,211,5,38
19244,Wisconsin,Beta,0.527991,29,41,38
19245,Wisconsin,Beta,0.5634261,29,126,38
19246,Wisconsin,Beta,0.613273,233,142,38
19247,Wisconsin,Beta,0.5959156,144,144,38
19248,Wisconsin,Beta,0.6035377,144,12,38
19249,Wisconsin,Beta,0.61173654,108,144,38
19250,Wisconsin,Beta,0.50650233,118,198,38
19251,Wisconsin,Beta,0.55562633,118,37,38
19252,Wisconsin,Beta,0.5188818,96,217,38
19253,Wisconsin,Beta,0.5019229,96,112,38
19254,Wisconsin,Beta,0.6194314,20,170,38
19255,Wisconsin,Beta,0.57894236,20,243,38
19256,Wisconsin,Beta,0.6115825,20,149,38
19257,Wisconsin,Beta,0.53284997,20,35,38
19258,Wisconsin,Beta,0.46122983,204,190,38
19259,Wisconsin,Beta,0.41883925,204,57,38
19260,Wisconsin,Beta,0.46013087,204,97,38
19261,Wisconsin,Beta,0.48069,204,115,38
19262,Wisconsin,Beta,0.4723059,204,49,38
19263,Wisconsin,Beta,0.44670314,204,66,38
19264,Wisconsin,Beta,0.39557657,204,5,38
19265,Wisconsin,Beta,0.67958623,97,211,38
19266,Wisconsin,Beta,0.6638219,97,45,38
19267,Wisconsin,Beta,0.5737405,97,168,38
19268,Wisconsin,Beta,0.58090436,0,20,38
19269,Wisconsin,Beta,0.55622494,0,28,38
19270,Wisconsin,Beta,0.59070945,0,104,38
19271,Wisconsin,Beta,0.5597279,0,99,38
19272,Wisconsin,Beta,0.5175094,0,200,38
19273,Wisconsin,Beta,0.5950795,7,0,38
19274,Wisconsin,Beta,0.53492045,7,242,38
19275,Wisconsin,Beta,0.6010517,242,170,38
19276,Wisconsin,Beta,0.57509965,242,6,38
19277,Wisconsin,Beta,0.6549306,242,233,38
19278,Wisconsin,Beta,0.5746316,242,109,38
19279,Wisconsin,Beta,0.6283554,242,7,38
19280,Wisconsin,Beta,0.49315923,242,150,38
19281,Wisconsin,Beta,0.55594164,242,194,38
19282,Wisconsin,Beta,0.46231517,242,215,38
19283,Wisconsin,Beta,0.52964395,242,171,38
19284,Wisconsin,Beta,0.60688025,242,38,38
19285,Wisconsin,Beta,0.59826094,242,149,38
19286,Wisconsin,Beta,0.6226602,242,24,38
19287,Wisconsin,Beta,0.5358213,242,249,38
19288,Wisconsin,Beta,0.550164,242,28,38
19289,Wisconsin,Beta,0.49048778,242,205,38
19290,Wisconsin,Beta,0.586154,242,148,38
19291,Wisconsin,Beta,0.48180187,242,21,38
19292,Wisconsin,Beta,0.6302273,242,74,38
19293,Wisconsin,Beta,0.60048944,242,167,38
19294,Wisconsin,Beta,0.5609751,242,202,38
19295,Wisconsin,Beta,0.5240384,217,96,38
19296,Wisconsin,Beta,0.5149581,217,217,38
19297,Wisconsin,Beta,0.52475554,112,112,38
19298,Wisconsin,Beta,0.38374254,4,195,38
19299,Wisconsin,Beta,0.43679032,158,229,38
19300,Wisconsin,Beta,0.48635098,199,84,38
19301,Wisconsin,Beta,0.5595589,199,8,38
19302,Wisconsin,Beta,0.543009,199,145,38
19303,Wisconsin,Beta,0.5832605,199,32,38
19304,Wisconsin,Beta,0.6366007,53,33,38
19305,Wisconsin,Beta,0.5455005,53,216,38
19306,Wisconsin,Beta,0.46440995,53,195,38
19307,Wisconsin,Beta,0.6633894,89,211,38
19308,Wisconsin,Beta,0.5694728,89,216,38
19309,Wisconsin,Beta,0.48438013,89,195,38
19310,Wisconsin,Beta,0.60113555,89,202,38
19311,Wisconsin,Beta,0.5170241,152,57,38
19312,Wisconsin,Beta,0.63445777,152,211,38
19313,Wisconsin,Beta,0.5344771,152,216,38
19314,Wisconsin,Beta,0.56098044,152,12,38
19315,Wisconsin,Beta,0.5920205,152,105,38
19316,Wisconsin,Beta,0.5435122,34,132,38
19317,Wisconsin,Beta,0.48416904,34,104,38
19318,Wisconsin,Beta,0.55439115,91,171,38
19319,Wisconsin,Beta,0.6632916,91,123,38
19320,Wisconsin,Beta,0.5596528,91,145,38
19321,Wisconsin,Beta,0.5611919,178,41,38
19322,Wisconsin,Beta,0.5876993,178,173,38
19323,Wisconsin,Beta,0.5699014,178,122,38
19324,Wisconsin,Beta,0.613167,178,180,38
19325,Wisconsin,Beta,0.4852971,241,29,38
19326,Wisconsin,Beta,0.4516925,241,41,38
19327,Wisconsin,Beta,0.5299317,241,51,38
19328,Wisconsin,Beta,0.39960858,113,25,38
19329,Wisconsin,Beta,0.4201036,82,25,38
19330,Wisconsin,Beta,0.59271175,25,113,38
19331,Wisconsin,Beta,0.44163966,25,82,38
19332,Wisconsin,Beta,0.4334078,228,25,38
19333,Wisconsin,Beta,0.47038287,156,152,38
19334,Wisconsin,Beta,0.4875134,156,143,38
19335,Wisconsin,Beta,0.5241178,156,172,38
19336,Wisconsin,Beta,0.559147,156,225,38
19337,Wisconsin,Beta,0.52038366,156,183,38
19338,Wisconsin,Beta,0.50028664,160,67,38
19339,Wisconsin,Beta,0.4773795,160,61,38
19340,Wisconsin,Beta,0.46872804,160,232,38
19341,Wisconsin,Beta,0.53428054,116,20,38
19342,Wisconsin,Beta,0.55392545,87,54,38
19343,Wisconsin,Beta,0.5129961,87,229,38
19344,Wisconsin,Beta,0.49664643,127,54,38
19345,Wisconsin,Beta,0.56982404,54,170,38
19346,Wisconsin,Beta,0.5397559,54,2,38
19347,Wisconsin,Beta,0.5556677,54,159,38
19348,Wisconsin,Beta,0.5430696,54,119,38
19349,Wisconsin,Beta,0.50879085,54,46,38
19350,Wisconsin,Beta,0.4804776,54,165,38
19351,Wisconsin,Beta,0.48166606,54,129,38
19352,Wisconsin,Beta,0.48613578,150,194,38
19353,Wisconsin,Beta,0.5539246,194,150,38
19354,Wisconsin,Beta,0.40117538,138,100,38
19355,Wisconsin,Beta,0.7457664,106,93,38
19356,Wisconsin,Beta,0.5292603,41,29,38
19357,Wisconsin,Beta,0.49700895,41,178,38
19358,Wisconsin,Beta,0.5428678,245,32,38
19359,Wisconsin,Beta,0.47660875,245,168,38
19360,Wisconsin,Beta,0.5509134,245,104,38
19361,Wisconsin,Beta,0.60475314,240,104,38
19362,Wisconsin,Beta,0.53974086,51,241,38
19363,Wisconsin,Beta,0.5176142,51,39,38
19364,Wisconsin,Beta,0.50118166,70,204,38
19365,Wisconsin,Beta,0.5588291,70,52,38
19366,Wisconsin,Beta,0.5763703,39,51,38
19367,Wisconsin,Beta,0.61440605,215,171,38
19368,Wisconsin,Beta,0.510988,171,215,38
19369,Wisconsin,Beta,0.58221626,171,171,38
19370,Wisconsin,Beta,0.54654217,172,156,38
19371,Wisconsin,Beta,0.5526883,38,145,38
19372,Wisconsin,Beta,0.63844544,145,38,38
19373,Wisconsin,Beta,0.5083262,224,137,38
19374,Wisconsin,Beta,0.5853896,83,20,38
19375,Wisconsin,Beta,0.6482705,83,90,38
19376,Wisconsin,Beta,0.52866244,90,83,38
19377,Wisconsin,Beta,0.48637027,45,97,38
19378,Wisconsin,Beta,0.50923914,45,115,38
19379,Wisconsin,Beta,0.42460233,45,5,38
19380,Wisconsin,Beta,0.5407538,71,204,38
19381,Wisconsin,Beta,0.59343684,71,52,38
19382,Wisconsin,Beta,0.59659743,141,97,38
19383,Wisconsin,Beta,0.619049,141,115,38
19384,Wisconsin,Beta,0.53069866,141,5,38
19385,Wisconsin,Beta,0.5297549,153,153,38
19386,Wisconsin,Beta,0.5806824,196,32,38
19387,Wisconsin,Beta,0.54383314,32,97,38
19388,Wisconsin,Beta,0.568079,32,115,38
19389,Wisconsin,Beta,0.48423192,32,5,38
19390,Wisconsin,Beta,0.4660999,225,156,38
19391,Wisconsin,Beta,0.512533,49,204,38
19392,Wisconsin,Beta,0.5700811,49,52,38
19393,Wisconsin,Beta,0.6110932,162,51,38
19394,Wisconsin,Beta,0.69511604,192,73,38
19395,Wisconsin,Beta,0.5916199,192,112,38
19396,Wisconsin,Beta,0.49721205,192,34,38
19397,Wisconsin,Beta,0.5897841,192,41,38
19398,Wisconsin,Beta,0.662468,192,125,38
19399,Wisconsin,Beta,0.6074798,192,192,38
19400,Wisconsin,Beta,0.6194905,192,173,38
19401,Wisconsin,Beta,0.6465899,192,140,38
19402,Wisconsin,Beta,0.6035365,192,122,38
19403,Wisconsin,Beta,0.60501564,192,31,38
19404,Wisconsin,Beta,0.59161794,81,97,38
19405,Wisconsin,Beta,0.61200505,81,115,38
19406,Wisconsin,Beta,0.5271019,81,5,38
19407,Wisconsin,Beta,0.68220246,223,89,38
19408,Wisconsin,Beta,0.6884419,223,202,38
19409,Wisconsin,Beta,0.50497574,168,97,38
19410,Wisconsin,Beta,0.52564883,168,115,38
19411,Wisconsin,Beta,0.4390323,168,5,38
19412,Wisconsin,Beta,0.46801117,201,207,38
19413,Wisconsin,Beta,0.5212923,201,8,38
19414,Wisconsin,Beta,0.46993902,26,201,38
19415,Wisconsin,Beta,0.4774086,173,65,38
19416,Wisconsin,Beta,0.5872871,173,26,38
19417,Wisconsin,Beta,0.5002268,173,226,38
19418,Wisconsin,Beta,0.523956,173,182,38
19419,Wisconsin,Beta,0.5017329,173,122,38
19420,Wisconsin,Beta,0.5491198,149,62,38
19421,Wisconsin,Beta,0.46636742,24,62,38
19422,Wisconsin,Beta,0.5931124,164,37,38
19423,Wisconsin,Beta,0.49113506,166,191,38
19424,Wisconsin,Beta,0.67315364,249,117,38
19425,Wisconsin,Beta,0.46131396,117,249,38
19426,Wisconsin,Beta,0.5734559,117,117,38
19427,Wisconsin,Beta,0.53219664,28,28,38
19428,Wisconsin,Beta,0.5602592,28,104,38
19429,Wisconsin,Beta,0.5570535,2,54,38
19430,Wisconsin,Beta,0.51193935,68,126,38
19431,Wisconsin,Beta,0.48834884,205,169,38
19432,Wisconsin,Beta,0.42143428,169,205,38
19433,Wisconsin,Beta,0.47529805,169,169,38
19434,Wisconsin,Beta,0.57408094,79,132,38
19435,Wisconsin,Beta,0.4847523,79,29,38
19436,Wisconsin,Beta,0.53676564,79,213,38
19437,Wisconsin,Beta,0.4292799,79,68,38
19438,Wisconsin,Beta,0.43199965,79,79,38
19439,Wisconsin,Beta,0.47078663,79,193,38
19440,Wisconsin,Beta,0.48206246,79,126,38
19441,Wisconsin,Beta,0.5018242,79,69,38
19442,Wisconsin,Beta,0.48417857,148,229,38
19443,Wisconsin,Beta,0.64434403,229,148,38
19444,Wisconsin,Beta,0.43344843,236,97,38
19445,Wisconsin,Beta,0.4544876,236,115,38
19446,Wisconsin,Beta,0.3715893,236,5,38
19447,Wisconsin,Beta,0.4618134,197,84,38
19448,Wisconsin,Beta,0.49664772,197,232,38
19449,Wisconsin,Beta,0.549649,197,209,38
19450,Wisconsin,Beta,0.5142818,197,37,38
19451,Wisconsin,Beta,0.5850547,197,13,38
19452,Wisconsin,Beta,0.5911667,151,37,38
19453,Wisconsin,Beta,0.6418539,121,42,38
19454,Wisconsin,Beta,0.53435755,121,161,38
19455,Wisconsin,Beta,0.4960502,121,120,38
19456,Wisconsin,Beta,0.5232928,50,230,38
19457,Wisconsin,Beta,0.54833007,50,135,38
19458,Wisconsin,Beta,0.56072956,50,85,38
19459,Wisconsin,Beta,0.49475932,50,72,38
19460,Wisconsin,Beta,0.4199582,50,44,38
19461,Wisconsin,Beta,0.4703546,50,31,38
19462,Wisconsin,Beta,0.65557617,120,121,38
19463,Wisconsin,Beta,0.5505424,120,161,38
19464,Wisconsin,Beta,0.55810535,120,157,38
19465,Wisconsin,Beta,0.5101845,120,120,38
19466,Wisconsin,Beta,0.5167273,154,209,38
19467,Wisconsin,Beta,0.56340575,184,156,38
19468,Wisconsin,Beta,0.516846,184,75,38
19469,Wisconsin,Beta,0.5817096,21,22,38
19470,Wisconsin,Beta,0.45738497,22,21,38
19471,Wisconsin,Beta,0.5813582,22,22,38
19472,Wisconsin,Beta,0.5717711,210,225,38
19473,Wisconsin,Beta,0.53884953,210,183,38
19474,Wisconsin,Beta,0.7090506,179,158,38
19475,Wisconsin,Beta,0.6151554,75,199,38
19476,Wisconsin,Beta,0.5122264,75,156,38
19477,Wisconsin,Beta,0.5195313,75,172,38
19478,Wisconsin,Beta,0.5112121,75,153,38
19479,Wisconsin,Beta,0.6030055,75,184,38
19480,Wisconsin,Beta,0.5177171,75,183,38
19481,Wisconsin,Beta,0.54162925,75,77,38
19482,Wisconsin,Beta,0.49839762,12,12,38
19483,Wisconsin,Beta,0.5060387,232,209,38
19484,Wisconsin,Beta,0.5725168,66,3,38
19485,Wisconsin,Beta,0.4770653,3,204,38
19486,Wisconsin,Beta,0.5369918,3,52,38
19487,Wisconsin,Beta,0.52504575,146,136,38
19488,Wisconsin,Beta,0.56876236,222,20,38
19489,Wisconsin,Beta,0.6099164,5,32,38
19490,Wisconsin,Beta,0.5606058,101,97,38
19491,Wisconsin,Beta,0.58169043,101,115,38
19492,Wisconsin,Beta,0.49665543,101,5,38
19493,Wisconsin,Beta,0.56587154,140,140,38
19494,Wisconsin,Beta,0.58248484,226,41,38
19495,Wisconsin,Beta,0.37990165,119,129,38
19496,Wisconsin,Beta,0.5267957,46,54,38
19497,Wisconsin,Beta,0.5856926,46,119,38
19498,Wisconsin,Beta,0.5233103,46,129,38
19499,Wisconsin,Beta,0.55178905,165,159,38
19500,Wisconsin,Beta,0.4765211,165,129,38
19501,Wisconsin,Beta,0.5432951,129,54,38
19502,Wisconsin,Beta,0.6121155,129,159,38
19503,Wisconsin,Beta,0.5990345,129,119,38
19504,Wisconsin,Beta,0.5647838,129,46,38
19505,Wisconsin,Beta,0.53952986,129,165,38
19506,Wisconsin,Beta,0.44468516,78,87,38
19507,Wisconsin,Beta,0.41492978,189,171,38
19508,Wisconsin,Beta,0.5189634,189,93,38
19509,Wisconsin,Beta,0.5826601,92,163,38
19510,Wisconsin,Beta,0.5773835,92,170,38
19511,Wisconsin,Beta,0.48351172,92,161,38
19512,Wisconsin,Beta,0.6075522,92,93,38
19513,Wisconsin,Beta,0.48141953,11,87,38
19514,Wisconsin,Beta,0.54408085,11,127,38
19515,Wisconsin,Beta,0.44055858,47,11,38
19516,Wisconsin,Beta,0.6410416,126,29,38
19517,Wisconsin,Beta,0.58742964,126,68,38
19518,Wisconsin,Beta,0.65538955,126,69,38
19519,Wisconsin,Beta,0.57366115,214,37,38
19520,Wisconsin,Beta,0.5204216,37,191,38
19521,Wisconsin,Beta,0.5593728,37,214,38
19522,Wisconsin,Beta,0.53785,37,37,38
19523,Wisconsin,Beta,0.43198666,122,178,38
19524,Wisconsin,Beta,0.4305046,122,41,38
19525,Wisconsin,Beta,0.43159503,130,139,38
19526,Wisconsin,Beta,0.38202238,130,18,38
19527,Wisconsin,Beta,0.640341,248,132,38
19528,Wisconsin,Beta,0.54726225,181,155,38
19529,Wisconsin,Beta,0.5343043,155,204,38
19530,Wisconsin,Beta,0.58918446,155,52,38
19531,Wisconsin,Beta,0.5003233,155,181,38
19532,Wisconsin,Beta,0.6229404,246,97,38
19533,Wisconsin,Beta,0.64494175,246,115,38
19534,Wisconsin,Beta,0.5628137,246,5,38
19535,Wisconsin,Beta,0.48890713,35,20,38
19536,Wisconsin,Beta,0.5311532,250,35,38
19537,Wisconsin,Beta,0.5313059,200,247,38
19538,Wisconsin,Beta,0.5516032,180,178,38
19539,Wisconsin,Beta,0.56336963,30,204,38
19540,Wisconsin,Beta,0.62289476,30,52,38
19541,Wisconsin,Beta,0.50493723,74,203,38
19542,Wisconsin,Beta,0.5981511,203,74,38
19543,Wisconsin,Beta,0.4589128,203,203,38
19544,Wisconsin,Beta,0.54178476,69,29,38
19545,Wisconsin,Beta,0.5104686,69,41,38
19546,Wisconsin,Beta,0.54286915,69,126,38
19547,Wisconsin,Beta,0.5463487,167,202,38
19548,Wisconsin,Beta,0.63730186,202,167,38
19549,Wisconsin,Beta,0.59103626,43,217,38
19550,Wisconsin,Beta,0.6103155,183,156,38
19551,Wisconsin,Beta,0.4717836,44,178,38
19552,Wisconsin,Beta,0.53300583,44,241,38
19553,Wisconsin,Beta,0.46897647,44,41,38
19554,Wisconsin,Beta,0.4784041,44,9,38
19555,Wisconsin,Beta,0.4983987,44,173,38
19556,Wisconsin,Beta,0.5281826,44,140,38
19557,Wisconsin,Beta,0.5002624,44,182,38
19558,Wisconsin,Beta,0.47847778,44,122,38
19559,Wisconsin,Beta,0.4836541,44,31,38
19560,Wisconsin,Beta,0.58331853,107,217,38
19561,Wisconsin,Beta,0.66223776,107,124,38
19562,Wisconsin,Beta,0.5856641,107,10,38
19563,Wisconsin,Beta,0.599288,107,183,38
19564,Wisconsin,Beta,0.5497173,239,167,38
19565,Wisconsin,Beta,0.6009777,206,33,38
19566,Wisconsin,Beta,0.51316005,206,171,38
19567,Wisconsin,Beta,0.46595258,206,201,38
19568,Wisconsin,Beta,0.5865266,58,12,38
19569,Wisconsin,Beta,0.5007323,219,63,38
19570,Wisconsin,Beta,0.582239,63,78,39
19571,Wisconsin,Beta,0.36162302,63,92,39
19572,Wisconsin,Beta,0.4673153,27,63,39
19573,Wisconsin,Beta,0.5555219,27,111,39
19574,Wisconsin,Beta,0.6280689,110,12,39
19575,Wisconsin,Beta,0.50092906,98,63,39
19576,Wisconsin,Beta,0.57424104,98,27,39
19577,Wisconsin,Beta,0.57552433,98,244,39
19578,Wisconsin,Beta,0.5711365,98,147,39
19579,Wisconsin,Beta,0.5848736,98,86,39
19580,Wisconsin,Beta,0.58690184,98,163,39
19581,Wisconsin,Beta,0.55229807,98,132,39
19582,Wisconsin,Beta,0.57779044,98,175,39
19583,Wisconsin,Beta,0.58530617,98,19,39
19584,Wisconsin,Beta,0.581213,98,17,39
19585,Wisconsin,Beta,0.5876086,98,190,39
19586,Wisconsin,Beta,0.52409625,98,102,39
19587,Wisconsin,Beta,0.5869721,98,114,39
19588,Wisconsin,Beta,0.56276065,98,170,39
19589,Wisconsin,Beta,0.5488035,98,243,39
19590,Wisconsin,Beta,0.56565017,98,6,39
19591,Wisconsin,Beta,0.58285695,98,57,39
19592,Wisconsin,Beta,0.5217618,98,67,39
19593,Wisconsin,Beta,0.52640784,98,211,39
19594,Wisconsin,Beta,0.55968505,98,29,39
19595,Wisconsin,Beta,0.5791825,98,33,39
19596,Wisconsin,Beta,0.48933837,98,144,39
19597,Wisconsin,Beta,0.50739306,98,109,39
19598,Wisconsin,Beta,0.5144904,98,96,39
19599,Wisconsin,Beta,0.5440539,98,204,39
19600,Wisconsin,Beta,0.56581384,98,52,39
19601,Wisconsin,Beta,0.4345646,98,59,39
19602,Wisconsin,Beta,0.5062456,98,60,39
19603,Wisconsin,Beta,0.57498366,98,4,39
19604,Wisconsin,Beta,0.54562736,98,131,39
19605,Wisconsin,Beta,0.5368905,98,174,39
19606,Wisconsin,Beta,0.45093784,98,113,39
19607,Wisconsin,Beta,0.54897374,98,82,39
19608,Wisconsin,Beta,0.5214078,98,25,39
19609,Wisconsin,Beta,0.44681466,98,54,39
19610,Wisconsin,Beta,0.47466022,98,138,39
19611,Wisconsin,Beta,0.40183043,98,213,39
19612,Wisconsin,Beta,0.5148692,98,41,39
19613,Wisconsin,Beta,0.5050116,98,177,39
19614,Wisconsin,Beta,0.47518063,98,171,39
19615,Wisconsin,Beta,0.5672695,98,172,39
19616,Wisconsin,Beta,0.5125235,98,125,39
19617,Wisconsin,Beta,0.55672854,98,8,39
19618,Wisconsin,Beta,0.52465296,98,123,39
19619,Wisconsin,Beta,0.5591,98,145,39
19620,Wisconsin,Beta,0.5874253,98,111,39
19621,Wisconsin,Beta,0.5902771,98,139,39
19622,Wisconsin,Beta,0.4564339,98,137,39
19623,Wisconsin,Beta,0.44255558,98,76,39
19624,Wisconsin,Beta,0.6620541,98,45,39
19625,Wisconsin,Beta,0.44464883,98,238,39
19626,Wisconsin,Beta,0.520454,98,15,39
19627,Wisconsin,Beta,0.55047756,98,153,39
19628,Wisconsin,Beta,0.5818506,98,32,39
19629,Wisconsin,Beta,0.42045957,98,235,39
19630,Wisconsin,Beta,0.5323989,98,230,39
19631,Wisconsin,Beta,0.6772115,98,237,39
19632,Wisconsin,Beta,0.5533619,98,192,39
19633,Wisconsin,Beta,0.60988826,98,168,39
19634,Wisconsin,Beta,0.54148865,98,173,39
19635,Wisconsin,Beta,0.589969,98,28,39
19636,Wisconsin,Beta,0.57232,98,104,39
19637,Wisconsin,Beta,0.44522598,98,124,39
19638,Wisconsin,Beta,0.53395295,98,135,39
19639,Wisconsin,Beta,0.4632631,98,2,39
19640,Wisconsin,Beta,0.4996748,98,68,39
19641,Wisconsin,Beta,0.59847957,98,205,39
19642,Wisconsin,Beta,0.5385962,98,169,39
19643,Wisconsin,Beta,0.648937,98,229,39
19644,Wisconsin,Beta,0.57418996,98,88,39
19645,Wisconsin,Beta,0.6659122,98,16,39
19646,Wisconsin,Beta,0.6653207,98,157,39
19647,Wisconsin,Beta,0.47435275,98,1,39
19648,Wisconsin,Beta,0.60177845,98,227,39
19649,Wisconsin,Beta,0.6134703,98,154,39
19650,Wisconsin,Beta,0.56487226,98,10,39
19651,Wisconsin,Beta,0.5189044,98,184,39
19652,Wisconsin,Beta,0.4969822,98,22,39
19653,Wisconsin,Beta,0.5805209,98,75,39
19654,Wisconsin,Beta,0.48825485,98,220,39
19655,Wisconsin,Beta,0.62509143,98,216,39
19656,Wisconsin,Beta,0.54525965,98,12,39
19657,Wisconsin,Beta,0.57295585,98,80,39
19658,Wisconsin,Beta,0.5335338,98,146,39
19659,Wisconsin,Beta,0.6503507,98,95,39
19660,Wisconsin,Beta,0.504699,98,209,39
19661,Wisconsin,Beta,0.6265752,98,94,39
19662,Wisconsin,Beta,0.53330696,98,133,39
19663,Wisconsin,Beta,0.5680137,98,187,39
19664,Wisconsin,Beta,0.611612,98,55,39
19665,Wisconsin,Beta,0.59373796,98,129,39
19666,Wisconsin,Beta,0.59931767,98,78,39
19667,Wisconsin,Beta,0.55182004,98,189,39
19668,Wisconsin,Beta,0.547395,98,93,39
19669,Wisconsin,Beta,0.37715062,98,92,39
19670,Wisconsin,Beta,0.4775142,98,182,39
19671,Wisconsin,Beta,0.45627877,98,14,39
19672,Wisconsin,Beta,0.56563854,98,11,39
19673,Wisconsin,Beta,0.5674923,98,47,39
19674,Wisconsin,Beta,0.48195463,98,193,39
19675,Wisconsin,Beta,0.60230744,98,126,39
19676,Wisconsin,Beta,0.52467984,98,37,39
19677,Wisconsin,Beta,0.65423137,98,40,39
19678,Wisconsin,Beta,0.55477214,98,99,39
19679,Wisconsin,Beta,0.5011578,98,130,39
19680,Wisconsin,Beta,0.57156605,98,18,39
19681,Wisconsin,Beta,0.59038216,98,155,39
19682,Wisconsin,Beta,0.57905257,98,35,39
19683,Wisconsin,Beta,0.5698055,98,203,39
19684,Wisconsin,Beta,0.5254679,98,134,39
19685,Wisconsin,Beta,0.51164496,98,56,39
19686,Wisconsin,Beta,0.5665166,98,69,39
19687,Wisconsin,Beta,0.56776077,98,23,39
19688,Wisconsin,Beta,0.4357923,98,167,39
19689,Wisconsin,Beta,0.5683334,98,202,39
19690,Wisconsin,Beta,0.57429063,98,105,39
19691,Wisconsin,Beta,0.51734847,98,183,39
19692,Wisconsin,Beta,0.4896208,98,44,39
19693,Wisconsin,Beta,0.45389247,98,77,39
19694,Wisconsin,Beta,0.55551016,98,13,39
19695,Wisconsin,Beta,0.4611254,98,58,39
