Dataset,GT,Probability,P1,P2,Run
25,1,0,18,31,24
25,1,0,18,32,24
25,1,0,18,33,24
25,1,0,18,39,24
25,1,0,18,42,24
25,1,0,18,46,24
25,1,0,18,50,24
25,1,0,18,53,24
25,1,0,18,60,24
25,1,0,18,74,24
25,1,0,18,76,24
25,1,0,18,98,24
25,0,0,19,18,24
25,0,0,20,18,24
25,0,0,22,18,24
25,0,0,22,32,24
25,0,0,22,33,24
25,0,0,23,9,24
25,0,0,24,18,24
25,0,0,24,25,24
25,0,0,24,26,24
25,0,0,24,30,24
25,0,0,24,31,24
25,0,0,24,32,24
25,0,0,24,33,24
25,0,0,24,74,24
25,0,0,24,98,24
25,0,0,25,18,24
25,0,0,25,24,24
25,0,0,25,26,24
25,0,0,25,32,24
25,0,0,25,42,24
25,0,0,25,60,24
25,0,0,26,18,24
25,0,0,26,24,24
25,0,0,26,25,24
25,0,0,26,31,24
25,0,0,26,32,24
25,0,0,26,33,24
25,0,0,26,39,24
25,0,0,26,42,24
25,0,0,26,74,24
25,0,0,26,76,24
25,0,0,26,98,24
25,0,0,30,18,24
25,0,0,30,24,24
25,0,0,30,33,24
25,0,0,31,18,24
25,0,0,31,24,24
25,0,0,31,26,24
25,0,0,31,32,24
25,0,0,31,33,24
25,0,0,31,42,24
25,0,0,31,50,24
25,0,0,31,74,24
25,0,0,31,98,24
25,0,0,32,9,24
25,0,0,32,18,24
25,0,0,32,22,24
25,0,0,32,24,24
25,0,0,32,25,24
25,0,0,32,26,24
25,0,0,32,31,24
25,0,0,32,33,24
25,0,0,32,46,24
25,0,0,32,98,24
25,0,0,33,18,24
25,0,0,33,22,24
25,0,0,33,24,24
25,0,0,33,26,24
25,0,0,33,30,24
25,0,0,33,31,24
25,0,0,33,32,24
25,0,0,33,42,24
25,0,0,33,74,24
25,0,0,33,98,24
25,0,0,39,18,24
25,0,0,39,26,24
25,0,0,39,42,24
25,0,0,40,9,24
25,0,0,42,18,24
25,0,0,42,25,24
25,0,0,42,26,24
25,0,0,42,31,24
25,0,0,42,33,24
25,0,0,42,39,24
25,0,0,46,18,24
25,0,0,46,32,24
25,0,0,46,50,24
25,0,0,46,98,24
25,0,0,50,18,24
25,0,0,50,31,24
25,0,0,50,46,24
25,0,0,51,9,24
25,0,0,53,18,24
25,0,0,54,9,24
25,0,0,54,17,24
25,0,0,60,18,24
25,0,0,60,25,24
25,0,0,60,98,24
25,0,0,61,9,24
25,0,0,62,9,24
25,0,0,69,9,24
25,0,0,71,9,24
25,0,0,74,18,24
25,0,0,74,24,24
25,0,0,74,26,24
25,0,0,74,31,24
25,0,0,74,33,24
25,0,0,74,98,24
25,0,0,76,18,24
25,0,0,76,26,24
25,0,0,97,9,24
25,0,0,98,18,24
25,0,0,98,24,24
25,0,0,98,26,24
25,0,0,98,31,24
25,0,0,98,32,24
25,0,0,98,33,24
25,0,0,98,46,24
25,0,0,98,60,24
25,0,0,98,74,24
25,0,0,7,18,25
25,1,0.55709046,9,12,25
25,1,0,9,14,25
25,1,0,9,17,25
25,0,0,9,18,25
25,1,0.51390004,9,23,25
25,0,0,9,32,25
25,1,0,9,40,25
25,1,0,9,51,25
25,1,0,9,54,25
25,1,0,9,61,25
25,1,0,9,62,25
25,1,0,9,69,25
25,1,0,9,71,25
25,1,0,9,97,25
25,0,0,12,9,25
25,0,0,14,9,25
25,0,0,17,9,25
25,0,0,17,54,25
25,1,0,18,7,25
25,0,0,18,9,25
25,1,0,18,19,25
25,1,0,18,20,25
25,1,0,18,22,25
25,1,0,18,24,25
25,1,0,18,25,25
25,1,0,18,26,25
25,1,0,18,30,25
25,1,0,18,31,25
25,1,0,18,32,25
25,1,0,18,33,25
25,1,0,18,39,25
25,1,0,18,42,25
25,1,0,18,46,25
25,1,0,18,50,25
25,1,0,18,53,25
25,1,0,18,60,25
25,1,0,18,74,25
25,1,0,18,76,25
25,1,0,18,98,25
25,0,0,19,18,25
25,0,0,20,18,25
25,0,0,22,18,25
25,0,0,22,32,25
25,0,0,22,33,25
25,0,0,23,9,25
25,0,0,24,18,25
25,0,0,24,25,25
25,0,0,24,26,25
25,0,0,24,30,25
25,0,0,24,31,25
25,0,0,24,32,25
25,0,0,24,33,25
25,0,0,24,74,25
25,0,0,24,98,25
25,0,0,25,18,25
25,0,0,25,24,25
25,0,0,25,26,25
25,0,0,25,32,25
25,0,0,25,42,25
25,0,0,25,60,25
25,0,0,26,18,25
25,0,0,26,24,25
25,0,0,26,25,25
25,0,0,26,31,25
25,0,0,26,32,25
25,0,0,26,33,25
25,0,0,26,39,25
25,0,0,26,42,25
25,0,0,26,74,25
25,0,0,26,76,25
25,0,0,26,98,25
25,0,0,30,18,25
25,0,0,30,24,25
25,0,0,30,33,25
25,0,0,31,18,25
25,0,0,31,24,25
25,0,0,31,26,25
25,0,0,31,32,25
25,0,0,31,33,25
25,0,0,31,42,25
25,0,0,31,50,25
25,0,0,31,74,25
25,0,0,31,98,25
25,0,0,32,9,25
25,0,0,32,18,25
25,0,0,32,22,25
25,0,0,32,24,25
25,0,0,32,25,25
25,0,0,32,26,25
25,0,0,32,31,25
25,0,0,32,33,25
25,0,0,32,46,25
25,0,0,32,98,25
25,0,0,33,18,25
25,0,0,33,22,25
25,0,0,33,24,25
25,0,0,33,26,25
25,0,0,33,30,25
25,0,0,33,31,25
25,0,0,33,32,25
25,0,0,33,42,25
25,0,0,33,74,25
25,0,0,33,98,25
25,0,0,39,18,25
25,0,0,39,26,25
25,0,0,39,42,25
25,0,0,40,9,25
25,0,0,42,18,25
25,0,0,42,25,25
25,0,0,42,26,25
25,0,0,42,31,25
25,0,0,42,33,25
25,0,0,42,39,25
25,0,0,46,18,25
25,0,0,46,32,25
25,0,0,46,50,25
25,0,0,46,98,25
25,0,0,50,18,25
25,0,0,50,31,25
25,0,0,50,46,25
25,0,0,51,9,25
25,0,0,53,18,25
25,0,0,54,9,25
25,0,0,54,17,25
25,0,0,60,18,25
25,0,0,60,25,25
25,0,0,60,98,25
25,0,0,61,9,25
25,0,0,62,9,25
25,0,0,69,9,25
25,0,0,71,9,25
25,0,0,74,18,25
25,0,0,74,24,25
25,0,0,74,26,25
25,0,0,74,31,25
25,0,0,74,33,25
25,0,0,74,98,25
25,0,0,76,18,25
25,0,0,76,26,25
25,0,0,97,9,25
25,0,0,98,18,25
25,0,0,98,24,25
25,0,0,98,26,25
25,0,0,98,31,25
25,0,0,98,32,25
25,0,0,98,33,25
25,0,0,98,46,25
25,0,0,98,60,25
25,0,0,98,74,25
25,0,0,7,18,26
25,1,0,9,12,26
25,1,0,9,14,26
25,1,0,9,17,26
25,0,0,9,18,26
25,1,0.52565956,9,23,26
25,0,0,9,32,26
25,1,0,9,40,26
25,1,0,9,51,26
25,1,0,9,54,26
25,1,0,9,61,26
25,1,0,9,62,26
25,1,0,9,69,26
25,1,0,9,71,26
25,1,0.5311807,9,97,26
25,0,0,12,9,26
25,0,0,14,9,26
25,0,0,17,9,26
25,0,0,17,54,26
25,1,0,18,7,26
25,0,0,18,9,26
25,1,0,18,19,26
25,1,0,18,20,26
25,1,0,18,22,26
25,1,0,18,24,26
25,1,0,18,25,26
25,1,0,18,26,26
25,1,0,18,30,26
25,1,0,18,31,26
25,1,0,18,32,26
25,1,0,18,33,26
25,1,0,18,39,26
25,1,0,18,42,26
25,1,0,18,46,26
25,1,0,18,50,26
25,1,0,18,53,26
25,1,0,18,60,26
25,1,0,18,74,26
25,1,0,18,76,26
25,1,0,18,98,26
25,0,0,19,18,26
25,0,0,20,18,26
25,0,0,22,18,26
25,0,0,22,32,26
25,0,0,22,33,26
25,0,0,23,9,26
25,0,0,24,18,26
25,0,0,24,25,26
25,0,0,24,26,26
25,0,0,24,30,26
25,0,0,24,31,26
25,0,0,24,32,26
25,0,0,24,33,26
25,0,0,24,74,26
25,0,0,24,98,26
25,0,0,25,18,26
25,0,0,25,24,26
25,0,0,25,26,26
25,0,0,25,32,26
25,0,0,25,42,26
25,0,0,25,60,26
25,0,0,26,18,26
25,0,0,26,24,26
25,0,0,26,25,26
25,0,0,26,31,26
25,0,0,26,32,26
25,0,0,26,33,26
25,0,0,26,39,26
25,0,0,26,42,26
25,0,0,26,74,26
25,0,0,26,76,26
25,0,0,26,98,26
25,0,0,30,18,26
25,0,0,30,24,26
25,0,0,30,33,26
25,0,0,31,18,26
25,0,0,31,24,26
25,0,0,31,26,26
25,0,0,31,32,26
25,0,0,31,33,26
25,0,0,31,42,26
25,0,0,31,50,26
25,0,0,31,74,26
25,0,0,31,98,26
25,0,0,32,9,26
25,0,0,32,18,26
25,0,0,32,22,26
25,0,0,32,24,26
25,0,0,32,25,26
25,0,0,32,26,26
25,0,0,32,31,26
25,0,0,32,33,26
25,0,0,32,46,26
25,0,0,32,98,26
25,0,0,33,18,26
25,0,0,33,22,26
25,0,0,33,24,26
25,0,0,33,26,26
25,0,0,33,30,26
25,0,0,33,31,26
25,0,0,33,32,26
25,0,0,33,42,26
25,0,0,33,74,26
25,0,0,33,98,26
25,0,0,39,18,26
25,0,0,39,26,26
25,0,0,39,42,26
25,0,0,40,9,26
25,0,0,42,18,26
25,0,0,42,25,26
25,0,0,42,26,26
25,0,0,42,31,26
25,0,0,42,33,26
25,0,0,42,39,26
25,0,0,46,18,26
25,0,0,46,32,26
25,0,0,46,50,26
25,0,0,46,98,26
25,0,0,50,18,26
25,0,0,50,31,26
25,0,0,50,46,26
25,0,0,51,9,26
25,0,0,53,18,26
25,0,0,54,9,26
25,0,0,54,17,26
25,0,0,60,18,26
25,0,0,60,25,26
25,0,0,60,98,26
25,0,0,61,9,26
25,0,0,62,9,26
25,0,0,69,9,26
25,0,0,71,9,26
25,0,0,74,18,26
25,0,0,74,24,26
25,0,0,74,26,26
25,0,0,74,31,26
25,0,0,74,33,26
25,0,0,74,98,26
25,0,0,76,18,26
25,0,0,76,26,26
25,0,0,97,9,26
25,0,0,98,18,26
25,0,0,98,24,26
25,0,0,98,26,26
25,0,0,98,31,26
25,0,0,98,32,26
25,0,0,98,33,26
25,0,0,98,46,26
25,0,0,98,60,26
25,0,0,98,74,26
25,0,0,7,18,27
25,1,0,9,12,27
25,1,0.5187475,9,14,27
25,1,0,9,17,27
25,0,0,9,18,27
25,1,0.50340074,9,23,27
25,0,0,9,32,27
25,1,0,9,40,27
25,1,0,9,51,27
25,1,0,9,54,27
25,1,0,9,61,27
25,1,0,9,62,27
25,1,0,9,69,27
25,1,0,9,71,27
25,1,0,9,97,27
25,0,0,12,9,27
25,0,0,14,9,27
25,0,0,17,9,27
25,0,0,17,54,27
25,1,0,18,7,27
25,0,0,18,9,27
25,1,0,18,19,27
25,1,0,18,20,27
25,1,0,18,22,27
25,1,0,18,24,27
25,1,0,18,25,27
25,1,0,18,26,27
25,1,0,18,30,27
25,1,0,18,31,27
25,1,0,18,32,27
25,1,0,18,33,27
25,1,0,18,39,27
25,1,0,18,42,27
25,1,0,18,46,27
25,1,0,18,50,27
25,1,0,18,53,27
25,1,0,18,60,27
25,1,0,18,74,27
25,1,0,18,76,27
25,1,0,18,98,27
25,0,0,19,18,27
25,0,0,20,18,27
25,0,0,22,18,27
25,0,0,22,32,27
25,0,0,22,33,27
25,0,0,23,9,27
25,0,0,24,18,27
25,0,0,24,25,27
25,0,0,24,26,27
25,0,0,24,30,27
25,0,0,24,31,27
25,0,0,24,32,27
25,0,0,24,33,27
25,0,0,24,74,27
25,0,0,24,98,27
25,0,0,25,18,27
25,0,0,25,24,27
25,0,0,25,26,27
25,0,0,25,32,27
25,0,0,25,42,27
25,0,0,25,60,27
25,0,0,26,18,27
25,0,0,26,24,27
25,0,0,26,25,27
25,0,0,26,31,27
25,0,0,26,32,27
25,0,0,26,33,27
25,0,0,26,39,27
25,0,0,26,42,27
25,0,0,26,74,27
25,0,0,26,76,27
25,0,0,26,98,27
25,0,0,30,18,27
25,0,0,30,24,27
25,0,0,30,33,27
25,0,0,31,18,27
25,0,0,31,24,27
25,0,0,31,26,27
25,0,0,31,32,27
25,0,0,31,33,27
25,0,0,31,42,27
25,0,0,31,50,27
25,0,0,31,74,27
25,0,0,31,98,27
25,0,0,32,9,27
25,0,0,32,18,27
25,0,0,32,22,27
25,0,0,32,24,27
25,0,0,32,25,27
25,0,0,32,26,27
25,0,0,32,31,27
25,0,0,32,33,27
25,0,0,32,46,27
25,0,0,32,98,27
25,0,0,33,18,27
25,0,0,33,22,27
25,0,0,33,24,27
25,0,0,33,26,27
25,0,0,33,30,27
25,0,0,33,31,27
25,0,0,33,32,27
25,0,0,33,42,27
25,0,0,33,74,27
25,0,0,33,98,27
25,0,0,39,18,27
25,0,0,39,26,27
25,0,0,39,42,27
25,0,0,40,9,27
25,0,0,42,18,27
25,0,0,42,25,27
25,0,0,42,26,27
25,0,0,42,31,27
25,0,0,42,33,27
25,0,0,42,39,27
25,0,0,46,18,27
25,0,0,46,32,27
25,0,0,46,50,27
25,0,0,46,98,27
25,0,0,50,18,27
25,0,0,50,31,27
25,0,0,50,46,27
25,0,0,51,9,27
25,0,0,53,18,27
25,0,0,54,9,27
25,0,0,54,17,27
25,0,0,60,18,27
25,0,0,60,25,27
25,0,0,60,98,27
25,0,0,61,9,27
25,0,0,62,9,27
25,0,0,69,9,27
25,0,0,71,9,27
25,0,0,74,18,27
25,0,0,74,24,27
25,0,0,74,26,27
25,0,0,74,31,27
25,0,0,74,33,27
25,0,0,74,98,27
25,0,0,76,18,27
25,0,0,76,26,27
25,0,0,97,9,27
25,0,0,98,18,27
25,0,0,98,24,27
25,0,0,98,26,27
25,0,0,98,31,27
25,0,0,98,32,27
25,0,0,98,33,27
25,0,0,98,46,27
25,0,0,98,60,27
25,0,0,98,74,27
25,0,0,7,18,28
25,1,0,9,12,28
25,1,0,9,14,28
25,1,0,9,17,28
25,0,0,9,18,28
25,1,0,9,23,28
25,0,0,9,32,28
25,1,0,9,40,28
25,1,0.5647386,9,51,28
25,1,0,9,54,28
25,1,0,9,61,28
25,1,0,9,62,28
25,1,0.5693119,9,69,28
25,1,0,9,71,28
25,1,0,9,97,28
25,0,0,12,9,28
25,0,0,14,9,28
25,0,0,17,9,28
25,0,0,17,54,28
25,1,0,18,7,28
25,0,0,18,9,28
25,1,0,18,19,28
25,1,0,18,20,28
25,1,0,18,22,28
25,1,0,18,24,28
25,1,0,18,25,28
25,1,0,18,26,28
25,1,0,18,30,28
25,1,0,18,31,28
25,1,0,18,32,28
25,1,0,18,33,28
25,1,0,18,39,28
25,1,0,18,42,28
25,1,0,18,46,28
25,1,0,18,50,28
25,1,0,18,53,28
25,1,0,18,60,28
25,1,0,18,74,28
25,1,0,18,76,28
25,1,0,18,98,28
25,0,0,19,18,28
25,0,0,20,18,28
25,0,0,22,18,28
25,0,0,22,32,28
25,0,0,22,33,28
25,0,0,23,9,28
25,0,0,24,18,28
25,0,0,24,25,28
25,0,0,24,26,28
25,0,0,24,30,28
25,0,0,24,31,28
25,0,0,24,32,28
25,0,0,24,33,28
25,0,0,24,74,28
25,0,0,24,98,28
25,0,0,25,18,28
25,0,0,25,24,28
25,0,0,25,26,28
25,0,0,25,32,28
25,0,0,25,42,28
25,0,0,25,60,28
25,0,0,26,18,28
25,0,0,26,24,28
25,0,0,26,25,28
25,0,0,26,31,28
25,0,0,26,32,28
25,0,0,26,33,28
25,0,0,26,39,28
25,0,0,26,42,28
25,0,0,26,74,28
25,0,0,26,76,28
25,0,0,26,98,28
25,0,0,30,18,28
25,0,0,30,24,28
25,0,0,30,33,28
25,0,0,31,18,28
25,0,0,31,24,28
25,0,0,31,26,28
25,0,0,31,32,28
25,0,0,31,33,28
25,0,0,31,42,28
25,0,0,31,50,28
25,0,0,31,74,28
25,0,0,31,98,28
25,0,0,32,9,28
25,0,0,32,18,28
25,0,0,32,22,28
25,0,0,32,24,28
25,0,0,32,25,28
25,0,0,32,26,28
25,0,0,32,31,28
25,0,0,32,33,28
25,0,0,32,46,28
25,0,0,32,98,28
25,0,0,33,18,28
25,0,0,33,22,28
25,0,0,33,24,28
25,0,0,33,26,28
25,0,0,33,30,28
25,0,0,33,31,28
25,0,0,33,32,28
25,0,0,33,42,28
25,0,0,33,74,28
25,0,0,33,98,28
25,0,0,39,18,28
25,0,0,39,26,28
25,0,0,39,42,28
25,0,0,40,9,28
25,0,0,42,18,28
25,0,0,42,25,28
25,0,0,42,26,28
25,0,0,42,31,28
25,0,0,42,33,28
25,0,0,42,39,28
25,0,0,46,18,28
25,0,0,46,32,28
25,0,0,46,50,28
25,0,0,46,98,28
25,0,0,50,18,28
25,0,0,50,31,28
25,0,0,50,46,28
25,0,0,51,9,28
25,0,0,53,18,28
25,0,0,54,9,28
25,0,0,54,17,28
25,0,0,60,18,28
25,0,0,60,25,28
25,0,0,60,98,28
25,0,0,61,9,28
25,0,0,62,9,28
25,0,0,69,9,28
25,0,0,71,9,28
25,0,0,74,18,28
25,0,0,74,24,28
25,0,0,74,26,28
25,0,0,74,31,28
25,0,0,74,33,28
25,0,0,74,98,28
25,0,0,76,18,28
25,0,0,76,26,28
25,0,0,97,9,28
25,0,0,98,18,28
25,0,0,98,24,28
25,0,0,98,26,28
25,0,0,98,31,28
25,0,0,98,32,28
25,0,0,98,33,28
25,0,0,98,46,28
25,0,0,98,60,28
25,0,0,98,74,28
25,0,0,7,18,29
25,1,0,9,12,29
25,1,0,9,14,29
25,1,0,9,17,29
25,0,0,9,18,29
25,1,0.52513134,9,23,29
25,0,0,9,32,29
25,1,0,9,40,29
25,1,0,9,51,29
25,1,0,9,54,29
25,1,0,9,61,29
25,1,0,9,62,29
25,1,0,9,69,29
25,1,0,9,71,29
25,1,0.5278195,9,97,29
25,0,0,12,9,29
25,0,0,14,9,29
25,0,0,17,9,29
25,0,0,17,54,29
25,1,0,18,7,29
25,0,0,18,9,29
25,1,0,18,19,29
25,1,0,18,20,29
25,1,0,18,22,29
25,1,0,18,24,29
25,1,0,18,25,29
25,1,0,18,26,29
25,1,0,18,30,29
25,1,0,18,31,29
25,1,0,18,32,29
25,1,0,18,33,29
25,1,0,18,39,29
25,1,0,18,42,29
25,1,0,18,46,29
25,1,0,18,50,29
25,1,0,18,53,29
25,1,0,18,60,29
25,1,0,18,74,29
25,1,0,18,76,29
25,1,0,18,98,29
25,0,0,19,18,29
25,0,0,20,18,29
25,0,0,22,18,29
25,0,0,22,32,29
25,0,0,22,33,29
25,0,0,23,9,29
25,0,0,24,18,29
25,0,0,24,25,29
25,0,0,24,26,29
25,0,0,24,30,29
25,0,0,24,31,29
25,0,0,24,32,29
25,0,0,24,33,29
25,0,0,24,74,29
25,0,0,24,98,29
25,0,0,25,18,29
25,0,0,25,24,29
25,0,0,25,26,29
25,0,0,25,32,29
25,0,0,25,42,29
25,0,0,25,60,29
25,0,0,26,18,29
25,0,0,26,24,29
25,0,0,26,25,29
25,0,0,26,31,29
25,0,0,26,32,29
25,0,0,26,33,29
25,0,0,26,39,29
25,0,0,26,42,29
25,0,0,26,74,29
25,0,0,26,76,29
25,0,0,26,98,29
25,0,0,30,18,29
25,0,0,30,24,29
25,0,0,30,33,29
25,0,0,31,18,29
25,0,0,31,24,29
25,0,0,31,26,29
25,0,0,31,32,29
25,0,0,31,33,29
25,0,0,31,42,29
25,0,0,31,50,29
25,0,0,31,74,29
25,0,0,31,98,29
25,0,0,32,9,29
25,0,0,32,18,29
25,0,0,32,22,29
25,0,0,32,24,29
25,0,0,32,25,29
25,0,0,32,26,29
25,0,0,32,31,29
25,0,0,32,33,29
25,0,0,32,46,29
25,0,0,32,98,29
25,0,0,33,18,29
25,0,0,33,22,29
25,0,0,33,24,29
25,0,0,33,26,29
25,0,0,33,30,29
25,0,0,33,31,29
25,0,0,33,32,29
25,0,0,33,42,29
25,0,0,33,74,29
25,0,0,33,98,29
25,0,0,39,18,29
25,0,0,39,26,29
25,0,0,39,42,29
25,0,0,40,9,29
25,0,0,42,18,29
25,0,0,42,25,29
25,0,0,42,26,29
25,0,0,42,31,29
25,0,0,42,33,29
25,0,0,42,39,29
25,0,0,46,18,29
25,0,0,46,32,29
25,0,0,46,50,29
25,0,0,46,98,29
25,0,0,50,18,29
25,0,0,50,31,29
25,0,0,50,46,29
25,0,0,51,9,29
25,0,0,53,18,29
25,0,0,54,9,29
25,0,0,54,17,29
25,0,0,60,18,29
25,0,0,60,25,29
25,0,0,60,98,29
25,0,0,61,9,29
25,0,0,62,9,29
25,0,0,69,9,29
25,0,0,71,9,29
25,0,0,74,18,29
25,0,0,74,24,29
25,0,0,74,26,29
25,0,0,74,31,29
25,0,0,74,33,29
25,0,0,74,98,29
25,0,0,76,18,29
25,0,0,76,26,29
25,0,0,97,9,29
25,0,0,98,18,29
25,0,0,98,24,29
25,0,0,98,26,29
25,0,0,98,31,29
25,0,0,98,32,29
25,0,0,98,33,29
25,0,0,98,46,29
25,0,0,98,60,29
25,0,0,98,74,29
25,0,0,7,18,30
25,1,0,9,12,30
25,1,0,9,14,30
25,1,0,9,17,30
25,0,0,9,18,30
25,1,0,9,23,30
25,0,0,9,32,30
25,1,0,9,40,30
25,1,0,9,51,30
25,1,0,9,54,30
25,1,0.53058225,9,61,30
25,1,0.52135736,9,62,30
25,1,0,9,69,30
25,1,0,9,71,30
25,1,0,9,97,30
25,0,0,12,9,30
25,0,0,14,9,30
25,0,0,17,9,30
25,0,0,17,54,30
25,1,0,18,7,30
25,0,0,18,9,30
25,1,0,18,19,30
25,1,0,18,20,30
25,1,0,18,22,30
25,1,0,18,24,30
25,1,0,18,25,30
25,1,0,18,26,30
25,1,0,18,30,30
25,1,0,18,31,30
25,1,0,18,32,30
25,1,0,18,33,30
25,1,0,18,39,30
25,1,0,18,42,30
25,1,0,18,46,30
25,1,0,18,50,30
25,1,0,18,53,30
25,1,0,18,60,30
25,1,0,18,74,30
25,1,0,18,76,30
25,1,0,18,98,30
25,0,0,19,18,30
25,0,0,20,18,30
25,0,0,22,18,30
25,0,0,22,32,30
25,0,0,22,33,30
25,0,0,23,9,30
25,0,0,24,18,30
25,0,0,24,25,30
25,0,0,24,26,30
25,0,0,24,30,30
25,0,0,24,31,30
25,0,0,24,32,30
25,0,0,24,33,30
25,0,0,24,74,30
25,0,0,24,98,30
25,0,0,25,18,30
25,0,0,25,24,30
25,0,0,25,26,30
25,0,0,25,32,30
25,0,0,25,42,30
25,0,0,25,60,30
25,0,0,26,18,30
25,0,0,26,24,30
25,0,0,26,25,30
25,0,0,26,31,30
25,0,0,26,32,30
25,0,0,26,33,30
25,0,0,26,39,30
25,0,0,26,42,30
25,0,0,26,74,30
25,0,0,26,76,30
25,0,0,26,98,30
25,0,0,30,18,30
25,0,0,30,24,30
25,0,0,30,33,30
25,0,0,31,18,30
25,0,0,31,24,30
25,0,0,31,26,30
25,0,0,31,32,30
25,0,0,31,33,30
25,0,0,31,42,30
25,0,0,31,50,30
25,0,0,31,74,30
25,0,0,31,98,30
25,0,0,32,9,30
25,0,0,32,18,30
25,0,0,32,22,30
25,0,0,32,24,30
25,0,0,32,25,30
25,0,0,32,26,30
25,0,0,32,31,30
25,0,0,32,33,30
25,0,0,32,46,30
25,0,0,32,98,30
25,0,0,33,18,30
25,0,0,33,22,30
25,0,0,33,24,30
25,0,0,33,26,30
25,0,0,33,30,30
25,0,0,33,31,30
25,0,0,33,32,30
25,0,0,33,42,30
25,0,0,33,74,30
25,0,0,33,98,30
25,0,0,39,18,30
25,0,0,39,26,30
25,0,0,39,42,30
25,0,0,40,9,30
25,0,0,42,18,30
25,0,0,42,25,30
25,0,0,42,26,30
25,0,0,42,31,30
25,0,0,42,33,30
25,0,0,42,39,30
25,0,0,46,18,30
25,0,0,46,32,30
25,0,0,46,50,30
25,0,0,46,98,30
25,0,0,50,18,30
25,0,0,50,31,30
25,0,0,50,46,30
25,0,0,51,9,30
25,0,0,53,18,30
25,0,0,54,9,30
25,0,0,54,17,30
25,0,0,60,18,30
25,0,0,60,25,30
25,0,0,60,98,30
25,0,0,61,9,30
25,0,0,62,9,30
25,0,0,69,9,30
25,0,0,71,9,30
25,0,0,74,18,30
25,0,0,74,24,30
25,0,0,74,26,30
25,0,0,74,31,30
25,0,0,74,33,30
25,0,0,74,98,30
25,0,0,76,18,30
25,0,0,76,26,30
25,0,0,97,9,30
25,0,0,98,18,30
25,0,0,98,24,30
25,0,0,98,26,30
25,0,0,98,31,30
25,0,0,98,32,30
25,0,0,98,33,30
25,0,0,98,46,30
25,0,0,98,60,30
25,0,0,98,74,30
25,0,0,7,18,31
25,1,0,9,12,31
25,1,0,9,14,31
25,1,0,9,17,31
25,0,0,9,18,31
25,1,0,9,23,31
25,0,0,9,32,31
25,1,0.55682474,9,40,31
25,1,0,9,51,31
25,1,0,9,54,31
25,1,0,9,61,31
25,1,0,9,62,31
25,1,0,9,69,31
25,1,0,9,71,31
25,1,0.535943,9,97,31
25,0,0,12,9,31
25,0,0,14,9,31
25,0,0,17,9,31
25,0,0,17,54,31
25,1,0,18,7,31
25,0,0,18,9,31
25,1,0,18,19,31
25,1,0,18,20,31
25,1,0,18,22,31
25,1,0,18,24,31
25,1,0,18,25,31
25,1,0,18,26,31
25,1,0,18,30,31
25,1,0,18,31,31
25,1,0,18,32,31
25,1,0,18,33,31
25,1,0,18,39,31
25,1,0,18,42,31
25,1,0,18,46,31
25,1,0,18,50,31
25,1,0,18,53,31
25,1,0,18,60,31
25,1,0,18,74,31
25,1,0,18,76,31
25,1,0,18,98,31
25,0,0,19,18,31
25,0,0,20,18,31
25,0,0,22,18,31
25,0,0,22,32,31
25,0,0,22,33,31
25,0,0,23,9,31
25,0,0,24,18,31
25,0,0,24,25,31
25,0,0,24,26,31
25,0,0,24,30,31
25,0,0,24,31,31
25,0,0,24,32,31
25,0,0,24,33,31
25,0,0,24,74,31
25,0,0,24,98,31
25,0,0,25,18,31
25,0,0,25,24,31
25,0,0,25,26,31
25,0,0,25,32,31
25,0,0,25,42,31
25,0,0,25,60,31
25,0,0,26,18,31
25,0,0,26,24,31
25,0,0,26,25,31
25,0,0,26,31,31
25,0,0,26,32,31
25,0,0,26,33,31
25,0,0,26,39,31
25,0,0,26,42,31
25,0,0,26,74,31
25,0,0,26,76,31
25,0,0,26,98,31
25,0,0,30,18,31
25,0,0,30,24,31
25,0,0,30,33,31
25,0,0,31,18,31
25,0,0,31,24,31
25,0,0,31,26,31
25,0,0,31,32,31
25,0,0,31,33,31
25,0,0,31,42,31
25,0,0,31,50,31
25,0,0,31,74,31
25,0,0,31,98,31
25,0,0,32,9,31
25,0,0,32,18,31
25,0,0,32,22,31
25,0,0,32,24,31
25,0,0,32,25,31
25,0,0,32,26,31
25,0,0,32,31,31
25,0,0,32,33,31
25,0,0,32,46,31
25,0,0,32,98,31
25,0,0,33,18,31
25,0,0,33,22,31
25,0,0,33,24,31
25,0,0,33,26,31
25,0,0,33,30,31
25,0,0,33,31,31
25,0,0,33,32,31
25,0,0,33,42,31
25,0,0,33,74,31
25,0,0,33,98,31
25,0,0,39,18,31
25,0,0,39,26,31
25,0,0,39,42,31
25,0,0,40,9,31
25,0,0,42,18,31
25,0,0,42,25,31
25,0,0,42,26,31
25,0,0,42,31,31
25,0,0,42,33,31
25,0,0,42,39,31
25,0,0,46,18,31
25,0,0,46,32,31
25,0,0,46,50,31
25,0,0,46,98,31
25,0,0,50,18,31
25,0,0,50,31,31
25,0,0,50,46,31
25,0,0,51,9,31
25,0,0,53,18,31
25,0,0,54,9,31
25,0,0,54,17,31
25,0,0,60,18,31
25,0,0,60,25,31
25,0,0,60,98,31
25,0,0,61,9,31
25,0,0,62,9,31
25,0,0,69,9,31
25,0,0,71,9,31
25,0,0,74,18,31
25,0,0,74,24,31
25,0,0,74,26,31
25,0,0,74,31,31
25,0,0,74,33,31
25,0,0,74,98,31
